business_id,name,latitude,longitude,stars,review_count,is_open
wQNguYCgwWID6XOPEpYuvQ,GUAC Tequila & Tacos,27.9273597,-82.5125375,3.5,58,0
jlOnEtARzrVDGGhXZ36T8g,Petco,29.9040216881,-90.0689116411,2.5,10,1
wDhNKCkOObNSw54av90ZmQ,AutoZone Auto Parts,40.0628541263,-75.0836977727,2.0,7,1
iy1SG8qVkGhftxj_AP1Ngg,NoBaked Cookie Dough,36.1426916,-86.7916654,4.0,155,1
PwOo8MzMxUpCN1gWtnv45w,Fat City Diner,30.0088013,-90.1614698,2.5,16,0
c64gYb8nJKcGJTfb7qEvdw,Beer City,40.441747,-75.33837,3.5,7,1
sEdHEegtdcy1wGZLaaVpJA,Opal Blowdry + Nail Bar,43.6181038,-116.2048525,4.5,10,1
fmDLQmU0lYjzU9qx6k8qug,Safeway,32.1179095,-110.7989389,3.0,18,1
MFvlh7HRqKdgmGOGpz9tPg,Green Hills Seamstress,36.1098257,-86.8106186,5.0,28,1
O42DL1ha9xPQIgSGNsNabQ,Freeman Junk Removal,38.6443852,-90.2484508,5.0,12,1
RuuGJoMm2Y3wbLbPPHTvqw,Phily Diner & Sports Bar,39.8475656586,-75.0725403567,3.0,253,1
ubDZpV0ratogOIy3L6HZgg,Pizza Hut,38.5664392314,-90.4972509147,2.0,8,1
MRu2_-_PmTu5AI8zoABi2g,Octopus Car Wash,32.3272391,-111.0464754,2.0,102,1
q_CK-buoiPFNDoNNU1yb1A,Emerald City Cafe & Catering,39.5001531053,-119.8577276999,3.5,32,0
sCAhKvlY4EpNtDqL1PL8uw,The Pink Veil,29.8732610336,-90.047541149,3.0,9,1
1dpjXnlEKc-Ihgku6CtY5w,Little Caesars Pizza Barataria Blvd,29.864356,-90.096765,1.0,5,1
_3X4IRjAJ63rk2XoER8eaA,Jiffy Lube,39.7082333,-86.1494194,3.5,8,1
xEo-_CApwhR5cmJ47DdGkw,Wendy's,29.9161121,-90.0485891,1.5,18,1
tqBkgu2wyCjYBWuTQoy2aw,Orchard Smoothie and Cafe,39.9349405,-75.1636927,3.0,34,1
7CXSQYrIep0jdvoYPUIGdQ,Sephora,39.9513955,-75.1693585,3.5,188,1
4IfB38Rx0kRsYShoOzjTeQ,Green Tea Nails & Spa,40.145301,-75.117374,3.0,84,1
NwJoFxmYRDxVGXgPtrjQ3w,Ploy Thai,27.936798,-82.3161294,4.0,171,1
ySh-LfHuxvJHhd2uzocwUw,Golf and Social,39.8486784,-74.873491,3.5,7,0
V94fgG7eYVvOsQzz90G6vw,Hampton Inn Philadelphia/Mt. Laurel,39.916488,-74.9460268021,2.5,30,1
xqg1dcW3LIWBXpYOujI96A,PROX Salads,39.7686835,-86.153515,4.5,13,1
8RshwVwjfXj6MXDtO9qc4Q,Legacy the Salon Spa,32.220303,-110.9369899,5.0,8,0
fJVsb37KbVPNuPO_4_lktg,Rookies Bar,38.797506,-90.232536,3.5,9,1
6NBovZlRhbFD2KqwTVVDgA,Vic's Auto Glass,29.9891742,-90.0495474,3.5,10,1
P6_0KGFZO3K0qHSfhUuINg,Bernie's Restaurant & Bar - Hatboro,40.1757653,-75.1069665,3.0,201,1
O6lmVr9BdTZou9yCDsR2Dg,CVS Pharmacy,39.7107,-86.3779,2.0,6,1
epvkgBI4FpCKTidWyUve9A,Tommy Gun's Original Barbershop,53.5690874,-113.2853387,3.5,7,1
ybGk3OuKJ-XDWSAassa33A,Nita's Place,27.9166726,-82.7650579,4.5,6,0
qi1fmFf25hJTPtjqG3hhQg,Intent Coffee,53.4848797729,-113.5130227357,5.0,9,0
mu2yd4Z5n5NLCaLC_KlqLQ,Taqueria Azteca,36.1454497,-86.8729376277,4.5,104,1
8aZMMIkvGUWBiotrcd0Egg,The Dog Levee,29.9277574,-90.1335822,4.0,12,1
fihRoMYSlkn7sU-TpBgCyA,Williams Greenbank Aquarium,39.7388773,-75.6242298,4.0,6,1
iKeIcErytzgR50hffOBLUg,Bake 425,40.0235569,-75.323375,4.0,14,0
DifPLtmibq02kpO7-f4h-g,Bavaria BMW,53.5400224,-113.6512144,3.5,15,1
IwjkFCbCyovE72tT2ekr6A,Oxford Beverage,40.0664431362,-75.0835920506,4.0,6,1
jcR-r84KHMwu_3AqdZZ7ew,Arby's,39.6739374,-86.3717608,3.5,5,1
NtkpqetSywuI8RGCODCmRw,Edible Arrangements,39.970398,-74.9025968,1.5,18,1
i6I82bBMgxkV8RU5JDypTA,AutoZone Auto Parts,39.9915557,-75.0994851,3.5,5,1
kF9h1hm8pHg-ThkuaZNWRg,Mba Abstract,40.1186374,-75.0663366,4.0,7,1
ym8OZtQKkXC2SOjJKew5Tw,Hook & Reel Cajun Seafood & Bar,43.618662,-116.3538652,3.5,211,1
iylPzrgrgHNJ7I4X7IQbfQ,Ridgewood Preparatory School,29.9761538,-90.1728008,3.0,6,1
NTXQtP1hzLH2gT1aWq7lCg,Xtreme Clean,39.9021937,-74.9968543,3.0,9,1
XhQYUlI68tXpwJQ0QXjJgw,Wheat Garden,53.551585,-113.496704,4.0,19,0
-Ytb5UudZ5bcb8YdR3yxKg,"American Freight Furniture, Mattress, Appliance",29.9983984885,-90.1589593,3.0,22,1
N-tBrQMt2pc5JudffpDFmw,Curries and Chutneys,39.9153190951,-86.2264280194,3.5,34,0
rN2M6mwMnI18jV0e9YAZIQ,Jennifer Korman Photography,38.647459,-90.25731,5.0,12,1
K4d6AIcLNhVENYBZ0ZILTA,Core3Brewery,39.6633471,-75.092893,4.5,10,1
U7sQlCRTCWprgwzoZGVMgw,Royal Cleaning Solutions,39.6089773814,-119.7766504347,3.5,7,1
8FALz8g6oaTca0ufiUuF6w,Tabu Lounge & Sports Bar,39.947086,-75.161151,3.5,121,1
06ml6Hu59472RTkiuo0TlQ,Brighter Dental - Clementon,39.8115615,-74.9852135,4.0,5,0
ZvN_3pwsnMVQPvtCgl_kkg,Silverbell Dental Care,32.238994,-111.005249,4.0,16,1
mLDJH5ic5_digOyWxBA71Q,Jefferson Health - Navy Yard,39.89594,-75.1740104,3.0,12,1
zv_3f5U_-7v3UJzpgfhzGQ,RH Santa Barbara,34.4191101,-119.6982519,3.0,23,1
oLOgtyLAIF-bXrBu3BP2FA,Nashville Brain Institute,36.1087706,-86.8108148,1.0,8,1
IjDAMNQNE3km-XIAJKpA0g,Oak St Brewery,29.9483769,-90.13067,4.5,9,1
9oAvfXfwbjiYzSiTs1preA,Kitchen Kapers Store & Cooking School,39.9424658,-74.959803,3.0,5,0
sJz2WhvVGW8jsdQhZ_BlUQ,Foundation Room,29.9533488,-90.0662829,4.5,60,1
pIYV5rf6APmubs5F04xiqA,Candiiees Studio Natural Hair Salon,32.262697,-110.944214,4.5,9,1
4rMNJ3twm3pvifwF6in4Sg,Marty Magees,39.8875419,-75.3101278,4.0,20,1
WKSIko2oR5_g_wQPRIPUhw,Tiger Train,36.1534675,-86.7999461,5.0,7,1
OTVzS1GQo5Vqy6mP3I8rAA,Rooster's Eatery and Catering,43.611269,-116.2946309,4.5,10,1
QVcTOHaNLhgX2f-cotSUdw,"Brandywine Vision Associates, P.C.: Danielle DeAngelis, OD",40.2142361424,-75.5413015495,3.5,5,1
HHKXlXAmn1w8kqUiIjIlxQ,SERVPRO of Reno Southwest,39.5238268,-119.7882746,3.5,10,1
iJBE6e-Ye4DnKsjiK6JBGg,Hollywood Tans,40.091391,-75.358884,3.0,10,1
LRBfRUbmFdD6x5df8ErqqA,Whole Foods Market,40.0019522,-75.2755867,3.0,82,1
cVpmCCaEWchKxpKciufaPQ,YoFresh Yogurt Café,40.1819062,-75.1344681,4.5,7,0
mBQoXaWW97PfH1qT_DrkCA,Lakeshore Library,30.0130700292,-90.1327140257,4.0,5,1
vxOTFVezyI1R5fgnNkiFHQ,Christmas Tree Shops - Downingtown,40.019702,-75.685718,3.0,5,1
i2g_TlgRZdiQu0ORuZCKRg,Verizon,36.1687015705,-86.5103320685,2.5,7,1
ULbd1Bjuvns732BhhWJv3Q,Scream-A-Geddon,28.3753418545,-82.3554912116,4.0,119,1
W0vdz23JQtVQX5vJkiCj3g,Cask And Ale,27.7714260256,-82.6368627591,4.0,118,0
txj3fsAeIvW7m6RtnzxMzQ,Union Station Pub & Grill,29.944825,-90.072989,4.0,9,0
3UNVLnSl5TixH1vaddpiTQ,Tony’s Mexican Restaurant,36.0785001968,-86.6411046309,4.5,49,1
4RATt05Fwz3x4yIK_Twdfg,Escape Strategy,27.7821928,-82.4236504,4.0,6,1
-MnKKFnVjphA-yUzIMv0ew,Mazfresco Market,36.0854606,-86.7288326,4.5,19,1
6fvjCk1POkLyeVsm-UPqtw,Day and Night Towing,27.939086,-82.7958614,5.0,5,1
L2pmVQMrpY-yZwZkZoRt5g,Giovanni's Pizzeria,40.0334795,-75.1758562,2.5,46,1
n5P6-HWN3kFSYBxfVfDxEg,Shephard's Beach Resort,27.96718,-82.82716,3.0,371,1
X-5YZdvPUKiXsaFBcISGmw,Salted Chef,43.6136565,-116.2173542,4.0,31,1
1jtKzh-SMU42DWkrsUHMOw,Anna's Aesthetics,34.417349,-119.699138,5.0,8,1
Gd6yIH-qhf9uCdtUWs382g,Speedy Beverage Drive Thru,40.022363,-75.2092982,4.0,12,1
fAKJLkzh71-K8ra82xZJWw,Liberty Bar & Grill,39.9538230896,-75.1769866943,4.0,69,0
85-swIyLL-r4Fm5MmCvR9A,Ronnie Pastrami's Deli and Catering,27.8660612,-82.7282876,4.0,71,1
UjxQP7wWh8P3mblDM4lrTg,Auntie Anne's Pretzels,36.108567,-86.813376,2.0,6,1
E3V6zb2wpHEo-1dfpIaUYA,Symphony Nails,39.9484837,-75.1621601,3.5,117,1
-1ueCbvIpUPi8KT95ETTKw,Hyatt Place Reno-Tahoe Airport,39.5044214,-119.7795893,4.0,167,1
qfFkIlopQ4U7qm0qHXNnhw,The Bellwether,38.615181,-90.208036,4.5,235,1
acVt-YGSnC9F9lxtbqlZLQ,South Jersey Animal Hospital,39.9167486,-74.8251707,4.5,6,0
0-g4e9qnHLJ-mfkXrZtSnA,Grande Finale Designs,40.339428,-75.535713,3.5,6,1
49yuP1SHX4kCOk_6yPbo0A,Plato's Closet,36.3032563043,-86.6893162055,1.5,22,1
sfl0HOsTCVyvsQZb6c9ExQ,Surya Namaskar Yoga & Massage,27.7715112,-82.7055794,3.5,8,1
0cg8BdPanf-DAA8AYuk6Zg,China Chef,27.8342572,-82.3267195,3.5,33,1
e3BvqiGHIbi6ScNnonv3og,"William C Strupp, DDS",27.9748138975,-82.7466420307,5.0,7,1
PubUQBB1agbWCuCRXozjFg,Boone Graphics,34.438636,-119.82,5.0,6,1
Xc0v1X8M0Wvz3E0mWA2dVQ,CJ's Grille,36.4681511485,-86.688836838,3.0,5,0
ZmzQktLqk6Y5q672X85c9A,Page The Cleaner,53.5407165,-113.5236144,3.5,9,0
pFnoqSPstZKsnyeNBIeuZg,Angelos Pizza,28.197055,-82.740837,4.0,115,1
UmwRCFd_H_nsd89VLODdgg,First Street Alterations,39.9519393,-86.2627707,3.0,9,1
bFO_XYnYMDF1GMY9LK3oxQ,Otolith Sustainable Seafood,39.9842403,-75.123013,5.0,10,1
LuyXtOJzCTPH5pJbslygRg,China King,39.7739086,-86.0150672,3.5,12,1
-qNZYFtXQd3oXD-hRGVIWQ,Dr. Tavel Family Eye Care,39.9518731,-86.2780282,2.0,7,1
ZI7c5h6lvf7HUUJ3JgR-MQ,Emily Alice,39.9612893,-75.6060661,4.0,9,1
n1LN1XUs4mWQ045m9UIQAA,Big Bear Natural Foods,40.1684843641,-74.8959419666,3.5,8,0
Ep3jEZKSjvaFGmyIlWhOPw,Gelato Irpino Media,39.9178655531,-75.3912783516,4.5,6,1
eqLgpNj0DnRpMj63IfGVeA,McDonald's,32.171987,-111.071107,1.5,28,1
QktYpHYLMm_HEUvcNNE6Fw,"Republic Services of Tucson, AZ",32.160758371,-110.8916075528,1.5,96,1
TfcdLs2Re40wIz6UmYpaAQ,Fuji Mountain Japanese Restaurant,40.023184,-75.320638,4.0,44,0
1qQ5CcpsxX37n4PPr1cSug,Binni & Flynn's,40.018044,-75.310483,2.5,25,0
lpbt16sSm4BTcfeq4j9JOg,Super Wok,40.1248349994,-75.3167966008,3.5,52,1
cDPHu4gct96U0BHIdL4wiA,Philadelphia Photo Arts Center,39.973259,-75.140398,5.0,7,1
8GUUtXFi9dzzidcLwO4qDg,G Catering,36.134403,-86.7276738,5.0,8,1
D2gONomZQyRjxR3TMHJovw,Wawa,39.949233,-75.164075,3.0,79,0
BBXw5XPf63YX0fm2dYQzLw,Bar UnCommon,29.9533203,-90.0718053,4.0,45,0
3L57Ee4Bp3C1o8NAf88Pyw,"Family, Implant & Cosmetic Dentistry",27.9224812,-82.2951515,4.0,23,1
k7FysgdBsAEuMKRsvYpXtw,Jiffy Clean Laundry,43.5915737,-116.1931938,4.5,18,1
Vv5Fxre786NpKFR_3OduKw,Chimi's Fresh-Mex,38.7024236,-90.3622203,4.5,125,1
JoGHgUENrqTXqkxhXClEXw,Tampa Dental Wellness of Westchase,28.064123,-82.6246629,5.0,16,1
ZVI212tS0cQQtb8C8gNjAA,Happy Nails,39.7699667442,-75.5025618163,3.0,8,1
uKrqxdY-4rELRvzP8A-1ag,Repairs & Paints,39.9017777,-74.895013,3.5,11,1
pv7tF4zQsT1xsAZyzbWLgQ,Little Caesars,39.7149464769,-86.2350840488,5.0,5,1
b1T39R2EPxuOXJIR61j1DA,Paxia,39.9384421,-75.1561233,3.5,7,0
cdqTpsr110wSNPMtLCPh7A,SRS Real Estate,39.94739,-75.16854,2.5,11,1
0hIXH9jMdHov1VrLC8ujUg,Al's Finger Licking Good Bar-B-Que,27.9592488,-82.4390309,4.5,409,1
iYZuPEh2pYmhhIwZ48CLQQ,Sunlight Contractors,29.9488852444,-90.0701150865,5.0,9,1
ulhHvyO_dZG2YJE-h0_rwQ,Healthcare Complete,38.4826875,-90.3050812,2.5,5,1
GNod0pSZZystQJh9EDHXew,Hudson True Value,28.3621377,-82.6931103,4.0,5,0
toMVWIsPJmS7-LiLAf2AfA,Ippolito's Seafood,39.9049727,-75.1588247,4.0,101,1
4ieBZ94-Bpn7BBvN1fGCyQ,Eiteljorg Museum of American Indians & Western Art,39.7684574865,-86.1677878767,4.5,109,1
iySMW1yQs9qjNnkScAWtmA,MrBeast Burger,39.7679575,-86.1594315693,1.5,13,1
Nz0AJVskEAlMVgF2HMhFRw,Sunrise Cafe,32.3074071,-110.8458819,3.0,62,0
dNhuI4zka3WDhbfksalj5w,Willie's Chicken Shack,29.9582842,-90.0658012,3.5,83,1
V4Kkuej274hGsnd3QM2f_Q,Atelier Vie,29.9560055,-90.0960102,4.5,6,1
QQNxJxXAG-zKvyimfmkQlg,John's Spring Service & Ornamental Iron,39.5235129,-119.7883361,5.0,10,1
8rhmBYC8fbkXJLq1sYjxgg,Colonial Liberty Limo,40.1193752971,-75.2944856601,4.5,5,1
R4MdCHyT-DyJSdqgKc0dog,Apple Cleaners,40.235496521,-74.9375915527,3.5,6,1
GMsGB-hppzbYWyCYIM8xvA,Chopstix Asian Dining,32.3565544,-111.0952546,4.5,50,0
KPnJ3hdHljTWbsq_mx5oZQ,Starbucks,53.4239785329,-113.5142933512,2.5,11,1
FwqP9mfPQLsso-uBuVg-oQ,Disc Replay East Indianapolis,39.7729396,-85.9925876,4.0,5,1
e0UWFAsDR2O5qhwKPqMnLA,Yogi's Doody Scoopers,39.3809925873,-119.6859784393,3.5,5,1
8YTbOl9x7WSJwZuKgCSF0g,Holt's Cigar Company,39.9494832,-75.1671127,4.5,84,1
mdpniJw8LEG5TIHwlKEEjA,Dental Arts of Drexel Hill,39.953007,-75.3229518,3.0,6,1
VJDGI6EPMa28KbNrLrITEQ,Ginza Restaurant,28.1887271244,-82.4380135412,3.5,74,1
F58UDJ-XQjFSWVlhFldwBA,Friendly's,39.9450628,-74.9585436,2.5,8,0
volXGKIzsd9y_pvZb3dB7A,Reliable Soil Company,29.9761657,-90.2618396,2.5,5,1
TGF6FhzZXJVsTKiMJ8E8hA,Sprinklers By Rich,27.8674465,-82.7185282,4.0,11,1
iTEqQMrPa88swEV-ZR85XA,Hoang Tofu,36.1444427,-86.8719264,4.5,77,1
720J1v3TX-J95cdTJbCpKA,Ninki,36.1244876582,-86.8488082225,3.5,213,1
qBvsNlxtqy8hPxx1C7HuVA,Subway,38.6344037092,-90.3113129107,3.5,11,0
ZnAr0AxYpEYK1ZHNc4fk7g,Tako Japanese Restaurant,40.111359,-74.936016,4.0,181,1
9Pox37z_QekA3xbjwxIhdg,Community Arts Center,39.9086803,-75.363535,4.5,12,1
1T1OwKjj8cp0UIQ5KfvexQ,Gemological Resources,40.100299,-75.151156,5.0,10,1
aZDwYjoAuLMEPh1VNDYiiw,Spa at Four Seasons Resort The Biltmore Santa Barbara,34.417406,-119.642096,4.0,34,1
FKrP06TDAKtxNG1vrRQcQQ,Johnny Rockets,39.9419525,-75.1505858,2.5,110,0
bIagRdjIOS6l1RjhGMCxNg,Caparo Jewelers,40.1394555,-75.3098819,4.0,10,1
_FF0hY5tn1lOl5M-qCtw7Q,Rally Stores,28.0190016,-82.7599233,3.0,5,1
gvlsN-sZZKb4Q0FX2kDPew,Nail Sabella,39.743267161,-75.0690858412,4.5,6,1
-HMt-jXxUNBIkO8IUOtE-g,Uncle Andy's Ice Cream Parlor,27.7092613,-82.7375379,4.0,43,1
-Lz1eG1xyHk634wVzBD83g,Sweetheart Cupcakes,39.7034253,-86.4009637,3.5,19,0
n_YT3s1qmiX7RFup7negTQ,Las Palmas,35.9498136,-86.8166855,2.5,38,0
j0D6RaGSZMjfiOfux8aKng,U-Haul Moving & Storage at Quartermaster Plaza,39.9152054504,-75.1870922932,1.5,10,1
YiFx7ZLv_Nnr61i2xzfuig,Dierbergs Markets,38.508868,-90.3740998,3.5,20,1
FyXNlwJC3T0p8tDCjvL6bQ,Groome Transportation,32.2355799,-110.8781331,2.5,21,1
7gbyc4dGfl584keIMYSGjw,Hubbard Way Coin Laundry,39.4993,-119.7982867,3.5,8,1
aNsZYqke7GYx8xyYO8a5OQ,China Garden,28.4524906033,-82.5923391804,4.0,22,1
9CMcIBHSbloVGzSv7HFaUg,1 800 Tool Repair,36.302553,-86.640883,2.5,15,1
35KHrtM1ZYtyZs1b6J1K4A,Donut King,32.2506697,-110.973739,4.5,45,1
UHC90tI2n5EvQMYWulu_mA,Florida Exotic Bird Sanctuary,28.3863538,-82.6662503,4.5,7,1
vi711dvB7MfvwXkoGXzbDA,The Frame-Up Custom Picture Framing,34.4413052,-119.8247502,5.0,20,1
pk8IoW5YmNF3PjR6EOObCA,Spell's Dancewear,36.1560391,-86.8484259,2.5,6,1
s8PLThZ8tIe16NWjcwQbBg,Crooked Thumb Brewery,27.9873996102,-82.6986599326,4.5,109,1
nmiEaloFzNFLbO3GFpjwbQ,Swift Urgent Clinic,39.4394482,-119.7579673,4.5,9,1
Kpw-RroI7wg54SFxRJXnsw,Popeyes Louisiana Kitchen,38.485374,-90.351796,2.5,34,1
uY87d0gwcE2kRULQ-p4qlQ,Little Rainbow Foot Spa,34.4409328,-119.8243896,3.0,11,1
slgQHiqjEpqs-ldAbHit3Q,Roberts Jewelers,32.2207133,-110.836574,4.0,8,0
flcWG_kJmTJVQZsi_ey9rA,Philly Pretzel Factory,27.8546902,-82.316336,4.0,16,0
66OSm_qfhfdwWNxXirZFFQ,Street Road Animal Hospital,40.1378096,-74.9850114,4.0,33,1
TUH-FGpkOKCOVGIzmtTtfg,Richard's,43.6114255,-116.2049971,4.0,122,1
vR9SKMvXCXyrl6u5ouWHBQ,Chan's Halal Restaurant,39.9798334,-75.232945,3.0,44,1
A3nJPSyhPoqmt8acWDyGGA,Urban Legend Comics,27.9334889,-82.3052381,5.0,6,1
lw28JnP1Rk2rEQrlASv7hg,Dollar Tree,39.9712982178,-74.8774032593,3.0,7,1
o7_snl_f1dpJSK4WMN6c6g,Hughes Petroleum,53.5458844,-113.6274398,4.0,7,1
fBl6nUBUiNjOXes9IMbmJA,Austin-Briggs Benjamin Moore Paint Store,40.2948725317,-75.1906032231,5.0,5,1
yIy70vHKF_L3Gy1cu2Wqwg,"Laurel Oak, Southern Brasserie",29.9510212,-90.0685271,5.0,57,1
aoxm_O5tpaz4EzDvrvSTYQ,"Don J Fenn, OD",36.1776316,-86.7526266,3.5,11,0
7WZ5EGb-Xk_uxQTWc52P4w,Tom Jones Family Restaurant,39.8743053,-75.3912868,3.5,106,1
wu53SqfBAoJMQWILHlDe9w,Subway,53.518302,-113.505604,2.5,5,1
Q05tSZCKVvPOL-IV-lj2hQ,Euro Food & Deli,27.9451311877,-82.509392314,3.5,9,1
_5pcT_sQEZQ-0Rfc15j-QQ,Save A Lot,39.8050337477,-75.0214703858,3.0,5,1
dYk3vGMfFIpDpeC_qhEpmw,Luigi's Pizza Fresca Burlington,40.079957,-74.8190995,4.0,32,1
tUhPRgJ7mBx-1fGef7Nv3w,TJ's Italian Cafe,27.8984072785,-82.8479462971,3.5,166,1
iwAFHdulOuYTevEfW8DqGQ,The Fresh Market,27.8905,-82.2421,4.0,44,1
frsUjGnPi3uZausjo_1FIQ,Hacienda Restaurant & Bar,39.535435,-119.862883,3.0,69,0
zDJoyeohHjEX-Pz6zQfPng,Kriscroix Restaurant,40.1838621,-74.8566693,4.5,22,0
YSuVRABFuPIy8N91x2yg5Q,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",38.6905722,-90.3876797,4.5,52,1
sxeWVe6wJ_OolOvWhW-STg,Ziebart,39.911975,-86.060411,3.0,29,1
R76nXl5oTep-d1ZGPZSimQ,Trio Breakfast & Lunch,40.03145806,-75.1788476379,3.0,35,1
rjpuezigp8k5DwquyD6tTw,Champion Car Wash,36.3085083,-86.6632096,2.0,7,1
RtH0MLXnZJPaPZDaRUWy-Q,Pottery Barn Kids,40.089834,-75.385261,3.5,6,1
QpYnt4L3YJwH_YtedrDVgQ,A 1 Cyclery,39.74287,-86.281007,4.5,5,0
YP7dUMVSmUE8xt-QH6M1aA,SeaVees,34.4137,-119.68955,5.0,12,1
6MBVjXPYjlNkIcNzlChEsA,LSUHSC Cafeteria,29.9555202,-90.0828159,4.0,10,1
AjXO4nH-0plbdZZZq9LeMA,Mass Ave Tattoo,39.7794763,-86.1428369,4.5,19,0
OI8U5RKVWIxktWJe9HGvYA,Valvoline Instant Oil Change,39.636715,-86.088987,4.0,7,1
OIaofZqg0PTnf7srCDlxPg,Nico's Pizza,40.2967204455,-75.1904951565,4.0,26,1
IxeRcUafHLEtiNfCel4ORQ,Barefoot Beach Hotel,27.788496,-82.787001,3.5,41,1
NilY2i5Ac4IAOsy_ge86gQ,Chestnut Creek,29.9651510756,-90.2043698411,4.0,10,1
0CeDwvLyRVgr-fq-DHk1sQ,Lion's Choice,38.6018258,-90.4329569,3.5,20,1
ED4XisAKJ0IDLqCuS38eFQ,Spoon Me,39.851135,-74.9795255,3.5,20,0
0JtMsOcTRLnfBWkZFb5bnw,Valero,34.4408705,-119.8214953,3.0,12,1
FSewH33WmLd5lKGb4Ld-_g,Hubler Acura,39.599836,-86.1036801,3.0,19,1
e_9qxd4k6z58I9-b3vBxBA,Pho Anh Sang,53.642274,-113.627168,3.0,19,1
iCUsUJ594CKvjrUTgDMbBg,CYCLEBAR,28.2035685,-82.6686313,4.0,7,1
Z4fQ-sOx4XLjt0DKBYnZ4w,Smokey Bandit BBQ,40.1592504909,-75.1335467398,4.5,35,1
gEYClL_Euzf2O_9s3LLkQQ,Gordmans,38.509773445,-90.4421068865,2.5,8,0
kON5fbUSHL4EZJ3Mrzq3Rw,Tech Savvy,43.5802291,-116.2141148,5.0,5,1
DlNgdeAhVnWOkcNYMXGTTw,Paceline Physical Therapy,35.9046545,-86.7718017,5.0,10,0
psI9u_iVuWFcchWheFAySA,Plate Restaurant and Bar,40.0080688,-75.2880533,2.5,61,0
8jslfcsfU2BgthKAq0HynQ,Perfectly Bare Laser,27.9863254686,-82.4904505646,4.5,71,1
C8XvjFtljnGHYhY7xidzeA,Capital Used Tire and Quick Stop,39.8251853,-86.1620139,4.0,5,1
GO42uaJri7H5AgZELCpKug,Rome's Tuxedo,30.0091905,-90.1553551,5.0,5,1
dCFptNgnFQ8t0IG1Mj1NQA,Ham + Bone,39.9773159274,-75.1315780865,4.5,35,1
W59CQDeBnA06VadX5Hk2Ow,Larry's Giant Subs,27.945126,-82.507479,3.5,30,0
CGK0IuZi9rvdRyB3oxHMnQ,McDonald's,38.5754045,-90.2332915,1.5,8,0
BJnnPDTZXsyXou42HnHfHA,U-Haul of University City,39.957819,-75.218783,2.0,40,1
J9L5-599D5eMClZLG3snng,Home2 Suites by Hilton Mount Juliet,36.168865,-86.50409,4.5,5,1
FZsJc6GYiwxZlryUlrqtCw,Glendale Body Shop,39.8873839,-86.1350108,5.0,9,1
4DTGsmjExLNCOZlXuqXL2g,Boiling Pot,30.0025209516,-90.0460839396,4.0,22,1
IHd8_cnLZe5oILE_oKy-5g,Gary Ray's Texas BBQ,32.1518225651,-110.7350504771,2.5,23,0
BsLdamQG0pW4h9yF0oygWA,Spring Valley Dental Group,38.5813401,-89.8963689,2.5,9,1
z-ScowFjkOIqSn2_j9wP2g,The Lash Lounge Blue Bell - Centre Square,40.165493,-75.2914939,3.0,5,1
kd0Sv_ZjnBhbMxs0U4KgQw,Buhos Latin Fusion & Bar,40.1345197,-75.5132178,3.5,60,0
WjM-6-gE4_JItte5OjQc_A,Milex,28.181104,-82.7410779,4.0,7,1
4oSBz4ug5LjxVn26DsQjUA,The Hummingbird Restaurant,40.2194587018,-74.7661691767,4.0,92,1
WRvFge1bN9DEQN8yjvShfQ,Michigan Motors,39.882860228,-86.2094693631,2.5,5,1
VcTddMHnMZeKibhRFWuqVw,Wagenwerx,40.082835,-75.1876655,5.0,11,1
6-N9dK9Yc5epzucdy3hgGA,Sunshine Automotive,27.7753024457,-82.6547056754,4.5,13,1
Wj3G4TbrxeBsiG649_me2g,Ironwood Dental,32.336426978,-110.9997006728,4.5,12,1
0Lug9lpS3mdky77wsr3wmQ,Carl's Vineland Farm Eggs,39.936779,-75.1581763,3.5,8,1
dNh4ydH76mVSVuJHPbHHOg,Once Upon a Child Clearwater,28.0074455,-82.7288364,3.5,9,1
sPqjLCdriuPyK1Ln-qBtLQ,3 Way of Nevada,39.5255060014,-119.7567141429,2.0,5,1
C3dGeJ5FnETZ4rpwR5dQWw,BBQ BBQ,40.184212,-75.132976,3.5,66,0
Y3o0dzC-7ANmPIXn3Bh6Iw,Forever Beautiful Spa,34.4401887,-119.7288737,4.0,12,1
7pTSUbvuKYowZfN0bGSy8w,Petit Piquant,27.9573204,-82.4831641,4.0,78,0
jT8tEryYV9JznR2beI4Vtw,China Taste,28.0242182272,-82.7731468198,3.0,19,0
k0StgZ2DwBeEB5MXYnwfVw,Audubon Village-Cortland,27.981647,-82.5693292,2.5,22,0
GH6ee5Jfd5GexPReNtddgA,Bucks County Acupuncture Clinic,40.3582134,-74.9762226,5.0,6,1
_GP3RQvidO0XDSsd_4wfvw,Sears Appliance and Hardware Store,40.1413933,-75.3146474,1.5,5,0
KTNahGeJsPlcXDN9qfDpvA,Mr B's Hardware,27.8891966,-82.4940491,4.5,6,1
eqBiSzVMyUoMtUfts4hrdA,LeRoux's Chicken Shack,30.0240155,-90.024042,3.5,19,1
qFfxWon_Rx99KF4rHViMkQ,Napoli Pizza & Subs,30.0511273,-89.9670187,4.0,29,1
N-_ilHVIMQqzkga7nHfA8A,La Tonalteca,39.7156445,-75.6297877,3.0,6,0
4mDF-D8mECfsYLCFQmB7_Q,Spectra Eye Care,28.0417933203,-82.5795891828,4.5,5,0
