category,business_id,stars
Shopping,Rk-qL4enpuz3WA3xKetnzw,4.5
Jewelry,Rk-qL4enpuz3WA3xKetnzw,4.5
Vape Shops,sE_9-7feDAN7jtU0LeFq3A,4.0
Tobacco Shops,sE_9-7feDAN7jtU0LeFq3A,4.0
Shopping,sE_9-7feDAN7jtU0LeFq3A,4.0
Event Planning & Services,nehN3u7XLhHq-eeZJYL0fA,4.0
Hotels,nehN3u7XLhHq-eeZJYL0fA,4.0
Hotels & Travel,nehN3u7XLhHq-eeZJYL0fA,4.0
Venues & Event Spaces,nehN3u7XLhHq-eeZJYL0fA,4.0
Pizza,sHZP73HSW1eCBorgi8pUjQ,3.0
Restaurants,sHZP73HSW1eCBorgi8pUjQ,3.0
Local Services,oJ980EJI9bGAABaaOWFesw,5.0
Home Services,oJ980EJI9bGAABaaOWFesw,5.0
Wallpapering,oJ980EJI9bGAABaaOWFesw,5.0
Shopping,VctaxOa2vfW8BACxf7yBgw,4.0
Hardware Stores,VctaxOa2vfW8BACxf7yBgw,4.0
Home & Garden,VctaxOa2vfW8BACxf7yBgw,4.0
Notaries,ikdD2v3lzoJKe4MVWWzGGw,3.0
Local Services,ikdD2v3lzoJKe4MVWWzGGw,3.0
Shipping Centers,ikdD2v3lzoJKe4MVWWzGGw,3.0
Printing Services,ikdD2v3lzoJKe4MVWWzGGw,3.0
Mailbox Centers,ikdD2v3lzoJKe4MVWWzGGw,3.0
Automotive,qb-oj3JA1pIl1ff6mgeJVw,4.0
Car Wash,qb-oj3JA1pIl1ff6mgeJVw,4.0
Local Services,Zs33Yd9efUHqp7sBe7I7jg,4.0
Sewing & Alterations,Zs33Yd9efUHqp7sBe7I7jg,4.0
Dry Cleaning & Laundry,ZXTh09hOK8-08Lvnv9I-DQ,4.0
Sewing & Alterations,ZXTh09hOK8-08Lvnv9I-DQ,4.0
Laundry Services,ZXTh09hOK8-08Lvnv9I-DQ,4.0
Local Services,ZXTh09hOK8-08Lvnv9I-DQ,4.0
Breakfast & Brunch,yCJJjY2TQoEZFjr7xB4AFQ,4.0
Restaurants,yCJJjY2TQoEZFjr7xB4AFQ,4.0
Barbeque,QHzOlsTXfspSOMJ5SCxeCQ,4.0
American (Traditional),QHzOlsTXfspSOMJ5SCxeCQ,4.0
Restaurants,QHzOlsTXfspSOMJ5SCxeCQ,4.0
Food,G05onTfsBbgpFHejwvDCcQ,4.5
Specialty Food,G05onTfsBbgpFHejwvDCcQ,4.5
Ice Cream & Frozen Yogurt,G05onTfsBbgpFHejwvDCcQ,4.5
Coffee & Tea,G05onTfsBbgpFHejwvDCcQ,4.5
Chocolatiers & Shops,G05onTfsBbgpFHejwvDCcQ,4.5
Chicken Wings,vPK_MN51evy0007W8NeJ6w,3.0
Pizza,vPK_MN51evy0007W8NeJ6w,3.0
Sandwiches,vPK_MN51evy0007W8NeJ6w,3.0
Restaurants,vPK_MN51evy0007W8NeJ6w,3.0
Shopping,u5mbR1v-3_U8LnEioS65GQ,5.0
Musical Instruments & Teachers,u5mbR1v-3_U8LnEioS65GQ,5.0
Active Life,mPZuMGNWXMnaAOBiVG7jxQ,3.5
Trampoline Parks,mPZuMGNWXMnaAOBiVG7jxQ,3.5
Restaurants,p7bv1603DwdmUmb4F__cew,4.0
American (New),p7bv1603DwdmUmb4F__cew,4.0
Bars,p7bv1603DwdmUmb4F__cew,4.0
American (Traditional),p7bv1603DwdmUmb4F__cew,4.0
Nightlife,p7bv1603DwdmUmb4F__cew,4.0
Transportation,3sYVq8yLXB1Otc1LUJug8A,3.5
Public Transportation,3sYVq8yLXB1Otc1LUJug8A,3.5
Train Stations,3sYVq8yLXB1Otc1LUJug8A,3.5
Hotels & Travel,3sYVq8yLXB1Otc1LUJug8A,3.5
Food,Y3wlwosxeBrIgnCNt2GavQ,4.5
Food Delivery Services,Y3wlwosxeBrIgnCNt2GavQ,4.5
Local Flavor,Y3wlwosxeBrIgnCNt2GavQ,4.5
Caterers,Y3wlwosxeBrIgnCNt2GavQ,4.5
Wedding Planning,Y3wlwosxeBrIgnCNt2GavQ,4.5
Party & Event Planning,Y3wlwosxeBrIgnCNt2GavQ,4.5
Bartenders,Y3wlwosxeBrIgnCNt2GavQ,4.5
Event Planning & Services,Y3wlwosxeBrIgnCNt2GavQ,4.5
Home Services,40As9m2_KzlYYYkxxjXoIA,5.0
Heating & Air Conditioning/HVAC,40As9m2_KzlYYYkxxjXoIA,5.0
Professional Services,40As9m2_KzlYYYkxxjXoIA,5.0
Restaurants,vyXNBZY_pG4Fk5TtFm9o8Q,4.0
Burgers,vyXNBZY_pG4Fk5TtFm9o8Q,4.0
Hot Dogs,vyXNBZY_pG4Fk5TtFm9o8Q,4.0
Desserts,vyXNBZY_pG4Fk5TtFm9o8Q,4.0
American (Traditional),vyXNBZY_pG4Fk5TtFm9o8Q,4.0
Sandwiches,vyXNBZY_pG4Fk5TtFm9o8Q,4.0
Food,vyXNBZY_pG4Fk5TtFm9o8Q,4.0
Restaurants,kZtl_NJjUnlIQgzFrBhXyQ,3.5
Japanese,kZtl_NJjUnlIQgzFrBhXyQ,3.5
Sushi Bars,kZtl_NJjUnlIQgzFrBhXyQ,3.5
Home Services,LH-nw2HJNAe8NVLOx6KJNA,5.0
Real Estate Services,LH-nw2HJNAe8NVLOx6KJNA,5.0
Real Estate,LH-nw2HJNAe8NVLOx6KJNA,5.0
Commercial Real Estate,LH-nw2HJNAe8NVLOx6KJNA,5.0
Home & Garden,LH-nw2HJNAe8NVLOx6KJNA,5.0
Real Estate Agents,LH-nw2HJNAe8NVLOx6KJNA,5.0
Home Decor,LH-nw2HJNAe8NVLOx6KJNA,5.0
Shopping,LH-nw2HJNAe8NVLOx6KJNA,5.0
Art Galleries,-bYGv2Pf64Ze82oEKPH07g,4.5
Home Decor,-bYGv2Pf64Ze82oEKPH07g,4.5
Antiques,-bYGv2Pf64Ze82oEKPH07g,4.5
Arts & Entertainment,-bYGv2Pf64Ze82oEKPH07g,4.5
Shopping,-bYGv2Pf64Ze82oEKPH07g,4.5
Furniture Stores,-bYGv2Pf64Ze82oEKPH07g,4.5
Home & Garden,-bYGv2Pf64Ze82oEKPH07g,4.5
Ice Cream & Frozen Yogurt,FbxSLGh4Oe9uYqqhTygJrQ,3.0
Hot Dogs,FbxSLGh4Oe9uYqqhTygJrQ,3.0
Food,FbxSLGh4Oe9uYqqhTygJrQ,3.0
Restaurants,FbxSLGh4Oe9uYqqhTygJrQ,3.0
Assisted Living Facilities,OYXyucveTdau3lkQOrki1A,4.5
Health & Medical,OYXyucveTdau3lkQOrki1A,4.5
Retirement Homes,OYXyucveTdau3lkQOrki1A,4.5
Counseling & Mental Health,OYXyucveTdau3lkQOrki1A,4.5
Memory Care,OYXyucveTdau3lkQOrki1A,4.5
Breweries,VstEcA4Mpr-Z_Z7YxGonjw,4.5
Food,VstEcA4Mpr-Z_Z7YxGonjw,4.5
Bars,1T6X5DvsMezSGCfJ8K11gw,3.0
Bowling,1T6X5DvsMezSGCfJ8K11gw,3.0
Lounges,1T6X5DvsMezSGCfJ8K11gw,3.0
Arcades,1T6X5DvsMezSGCfJ8K11gw,3.0
Nightlife,1T6X5DvsMezSGCfJ8K11gw,3.0
Active Life,1T6X5DvsMezSGCfJ8K11gw,3.0
Pool Halls,1T6X5DvsMezSGCfJ8K11gw,3.0
Arts & Entertainment,1T6X5DvsMezSGCfJ8K11gw,3.0
Nightlife,LmGvuqllvutbtbkjgPOoJg,4.5
Restaurants,LmGvuqllvutbtbkjgPOoJg,4.5
Sports Bars,LmGvuqllvutbtbkjgPOoJg,4.5
Bars,LmGvuqllvutbtbkjgPOoJg,4.5
Cafes,LmGvuqllvutbtbkjgPOoJg,4.5
Auto Repair,5Ci7D6Ti15QURk_gysvxyg,4.5
Oil Change Stations,5Ci7D6Ti15QURk_gysvxyg,4.5
Automotive,5Ci7D6Ti15QURk_gysvxyg,4.5
Tires,5Ci7D6Ti15QURk_gysvxyg,4.5
Shopping,RuRftAdSrkWJH-0ar3mWbw,5.0
Shades & Blinds,RuRftAdSrkWJH-0ar3mWbw,5.0
Mattresses,RuRftAdSrkWJH-0ar3mWbw,5.0
Home & Garden,RuRftAdSrkWJH-0ar3mWbw,5.0
Home Services,RuRftAdSrkWJH-0ar3mWbw,5.0
Home Decor,RuRftAdSrkWJH-0ar3mWbw,5.0
Furniture Stores,RuRftAdSrkWJH-0ar3mWbw,5.0
Chicken Wings,LHITV6jek0oe17xNhpmKNQ,3.0
Fast Food,LHITV6jek0oe17xNhpmKNQ,3.0
Restaurants,LHITV6jek0oe17xNhpmKNQ,3.0
Food,qz8ANVVHdgsyxAfktFabIQ,3.0
Barbeque,qz8ANVVHdgsyxAfktFabIQ,3.0
Arts & Entertainment,qz8ANVVHdgsyxAfktFabIQ,3.0
Smokehouse,qz8ANVVHdgsyxAfktFabIQ,3.0
American (Traditional),qz8ANVVHdgsyxAfktFabIQ,3.0
Bars,qz8ANVVHdgsyxAfktFabIQ,3.0
Nightlife,qz8ANVVHdgsyxAfktFabIQ,3.0
Restaurants,qz8ANVVHdgsyxAfktFabIQ,3.0
Music Venues,qz8ANVVHdgsyxAfktFabIQ,3.0
Appliances & Repair,YzBwW1VqC35G-yCVeAkgww,3.0
Appliances,YzBwW1VqC35G-yCVeAkgww,3.0
Kitchen & Bath,YzBwW1VqC35G-yCVeAkgww,3.0
Local Services,YzBwW1VqC35G-yCVeAkgww,3.0
Home & Garden,YzBwW1VqC35G-yCVeAkgww,3.0
Lighting Stores,YzBwW1VqC35G-yCVeAkgww,3.0
Home Services,YzBwW1VqC35G-yCVeAkgww,3.0
Shopping,YzBwW1VqC35G-yCVeAkgww,3.0
Lighting Fixtures & Equipment,YzBwW1VqC35G-yCVeAkgww,3.0
Hardware Stores,YzBwW1VqC35G-yCVeAkgww,3.0
Home Decor,YzBwW1VqC35G-yCVeAkgww,3.0
Burgers,HoXdBq2Puaj69d8z6lgiVw,2.0
Food,HoXdBq2Puaj69d8z6lgiVw,2.0
Fast Food,HoXdBq2Puaj69d8z6lgiVw,2.0
Restaurants,HoXdBq2Puaj69d8z6lgiVw,2.0
Coffee & Tea,HoXdBq2Puaj69d8z6lgiVw,2.0
Bridal,H8n6Eu17hyp9LHUi4cVN4w,5.0
Fashion,H8n6Eu17hyp9LHUi4cVN4w,5.0
Women's Clothing,H8n6Eu17hyp9LHUi4cVN4w,5.0
Men's Clothing,H8n6Eu17hyp9LHUi4cVN4w,5.0
Shopping,H8n6Eu17hyp9LHUi4cVN4w,5.0
Food,OEEzmw7fNGU70M1vmiw_OQ,2.5
Cafeteria,OEEzmw7fNGU70M1vmiw_OQ,2.5
Restaurants,OEEzmw7fNGU70M1vmiw_OQ,2.5
Jewelry,1xeDJerv3yWe9aeHE_3oXg,4.5
Art Galleries,1xeDJerv3yWe9aeHE_3oXg,4.5
Shopping,1xeDJerv3yWe9aeHE_3oXg,4.5
Arts & Entertainment,1xeDJerv3yWe9aeHE_3oXg,4.5
Home Services,FpPo-DuAZm4VG4sQ2-lZtw,1.0
Junk Removal & Hauling,FpPo-DuAZm4VG4sQ2-lZtw,1.0
Local Services,FpPo-DuAZm4VG4sQ2-lZtw,1.0
Movers,FpPo-DuAZm4VG4sQ2-lZtw,1.0
Nail Salons,MO-LTDfO843xaRtW0bx6jQ,3.5
Hair Removal,MO-LTDfO843xaRtW0bx6jQ,3.5
Beauty & Spas,MO-LTDfO843xaRtW0bx6jQ,3.5
Waxing,MO-LTDfO843xaRtW0bx6jQ,3.5
Apartments,E8aqYBuJwFs7lp1YwEc6sg,3.0
Home Services,E8aqYBuJwFs7lp1YwEc6sg,3.0
Real Estate,E8aqYBuJwFs7lp1YwEc6sg,3.0
Property Management,E8aqYBuJwFs7lp1YwEc6sg,3.0
Office Cleaning,KP49vugMUQQPSLCgr_ILsg,5.0
Home Services,KP49vugMUQQPSLCgr_ILsg,5.0
Professional Services,KP49vugMUQQPSLCgr_ILsg,5.0
Home Cleaning,KP49vugMUQQPSLCgr_ILsg,5.0
Shopping,1QyBNWdzXECfgvNVhAoXEQ,4.0
Bridal,1QyBNWdzXECfgvNVhAoXEQ,4.0
Food,_PQzeo8P2sGczzFEifrK-Q,4.5
Cheese Shops,_PQzeo8P2sGczzFEifrK-Q,4.5
Specialty Food,_PQzeo8P2sGczzFEifrK-Q,4.5
Meat Shops,_PQzeo8P2sGczzFEifrK-Q,4.5
Automotive,naaYU6QewUMhxPt3XBXQVA,3.0
Towing,naaYU6QewUMhxPt3XBXQVA,3.0
American (New),_0LfTabLvmU6SssmuNoRHA,3.5
Breakfast & Brunch,_0LfTabLvmU6SssmuNoRHA,3.5
Bars,_0LfTabLvmU6SssmuNoRHA,3.5
Salad,_0LfTabLvmU6SssmuNoRHA,3.5
Restaurants,_0LfTabLvmU6SssmuNoRHA,3.5
Pubs,_0LfTabLvmU6SssmuNoRHA,3.5
Burgers,_0LfTabLvmU6SssmuNoRHA,3.5
Nightlife,_0LfTabLvmU6SssmuNoRHA,3.5
Pizza,_0LfTabLvmU6SssmuNoRHA,3.5
Hotels,TFh7OZWE-sjN91AW_RI0Pw,3.5
Hotels & Travel,TFh7OZWE-sjN91AW_RI0Pw,3.5
Event Planning & Services,TFh7OZWE-sjN91AW_RI0Pw,3.5
Waxing,HuxNO6TXUn1zcnCv5jpEbw,4.5
Beauty & Spas,HuxNO6TXUn1zcnCv5jpEbw,4.5
Threading Services,HuxNO6TXUn1zcnCv5jpEbw,4.5
Eyelash Service,HuxNO6TXUn1zcnCv5jpEbw,4.5
Hair Removal,HuxNO6TXUn1zcnCv5jpEbw,4.5
Pizza,OjbrTGJSYfvYzEyepOyg3A,3.0
Restaurants,OjbrTGJSYfvYzEyepOyg3A,3.0
Restaurants,dpwkz52tHB2MCPv53I2aRA,3.5
Chinese,dpwkz52tHB2MCPv53I2aRA,3.5
Asian Fusion,dpwkz52tHB2MCPv53I2aRA,3.5
Sushi Bars,dpwkz52tHB2MCPv53I2aRA,3.5
Sports Bars,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Wineries,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Food,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Nightlife,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Event Planning & Services,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Arts & Entertainment,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Restaurants,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Wine Bars,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Bars,xI2wOBEkYz7gtXxAV4v9MQ,4.5
Jewelry,scbEIU970iLQaTEtdSVZdQ,2.0
Shopping,scbEIU970iLQaTEtdSVZdQ,2.0
Home & Garden,jOa4LRxpneuMsggF1WtxnQ,3.5
Mattresses,jOa4LRxpneuMsggF1WtxnQ,3.5
Shopping,jOa4LRxpneuMsggF1WtxnQ,3.5
Pharmacy,0r_S_x_LJQ78cZZdj16kLw,3.0
Health & Medical,0r_S_x_LJQ78cZZdj16kLw,3.0
Sushi Bars,zE8kXF0_2Twh4AhcewlFGw,4.0
Japanese,zE8kXF0_2Twh4AhcewlFGw,4.0
Restaurants,zE8kXF0_2Twh4AhcewlFGw,4.0
Hostels,P5ZFyQVpVHOCCpJ6HS-2SA,4.5
Hotels & Travel,P5ZFyQVpVHOCCpJ6HS-2SA,4.5
Reiki,ruB81vEtDRaBRO5Se01-YQ,5.0
Massage Therapy,ruB81vEtDRaBRO5Se01-YQ,5.0
Massage,ruB81vEtDRaBRO5Se01-YQ,5.0
Health & Medical,ruB81vEtDRaBRO5Se01-YQ,5.0
Day Spas,ruB81vEtDRaBRO5Se01-YQ,5.0
Beauty & Spas,ruB81vEtDRaBRO5Se01-YQ,5.0
Skin Care,ruB81vEtDRaBRO5Se01-YQ,5.0
Doctors,GbJ-uCRqU_2EGUD3sZF9JA,2.0
Health & Medical,GbJ-uCRqU_2EGUD3sZF9JA,2.0
Cosmetic Surgeons,GbJ-uCRqU_2EGUD3sZF9JA,2.0
Ear Nose & Throat,GbJ-uCRqU_2EGUD3sZF9JA,2.0
Medical Centers,GbJ-uCRqU_2EGUD3sZF9JA,2.0
Audiologist,GbJ-uCRqU_2EGUD3sZF9JA,2.0
Bars,VxlYuxTq8y792e5hAMV6cw,3.0
Nightlife,VxlYuxTq8y792e5hAMV6cw,3.0
Boot Camps,CMLS5r0rOAWqlnu5lnC0TA,5.0
Yoga,CMLS5r0rOAWqlnu5lnC0TA,5.0
Fitness & Instruction,CMLS5r0rOAWqlnu5lnC0TA,5.0
Active Life,CMLS5r0rOAWqlnu5lnC0TA,5.0
Trainers,CMLS5r0rOAWqlnu5lnC0TA,5.0
Gyms,CMLS5r0rOAWqlnu5lnC0TA,5.0
Dance Studios,CMLS5r0rOAWqlnu5lnC0TA,5.0
Restaurants,zNi8ceY3sLBXZoTUstjrvg,2.0
Burgers,zNi8ceY3sLBXZoTUstjrvg,2.0
Shopping,Gmj3Lrg0wHaJnzshCxNG_g,4.5
Fashion,Gmj3Lrg0wHaJnzshCxNG_g,4.5
Shoe Stores,Gmj3Lrg0wHaJnzshCxNG_g,4.5
Sporting Goods,Gmj3Lrg0wHaJnzshCxNG_g,4.5
Men's Clothing,Gmj3Lrg0wHaJnzshCxNG_g,4.5
Cosmetic Dentists,S4MNDfmRuTVoQ-tinDwhiQ,4.0
Periodontists,S4MNDfmRuTVoQ-tinDwhiQ,4.0
Dentists,S4MNDfmRuTVoQ-tinDwhiQ,4.0
Health & Medical,S4MNDfmRuTVoQ-tinDwhiQ,4.0
General Dentistry,S4MNDfmRuTVoQ-tinDwhiQ,4.0
Pool & Hot Tub Service,xChRp1Aqqxnk5H4t-TMW9g,4.5
Pets,xChRp1Aqqxnk5H4t-TMW9g,4.5
Home & Garden,xChRp1Aqqxnk5H4t-TMW9g,4.5
Nurseries & Gardening,xChRp1Aqqxnk5H4t-TMW9g,4.5
Home Services,xChRp1Aqqxnk5H4t-TMW9g,4.5
Pet Stores,xChRp1Aqqxnk5H4t-TMW9g,4.5
Landscaping,xChRp1Aqqxnk5H4t-TMW9g,4.5
Local Fish Stores,xChRp1Aqqxnk5H4t-TMW9g,4.5
Hot Tub & Pool,xChRp1Aqqxnk5H4t-TMW9g,4.5
Shopping,xChRp1Aqqxnk5H4t-TMW9g,4.5
Sugaring,EHF8hnwsWES8lmedq5eqqA,5.0
Eyelash Service,EHF8hnwsWES8lmedq5eqqA,5.0
Hair Removal,EHF8hnwsWES8lmedq5eqqA,5.0
Beauty & Spas,EHF8hnwsWES8lmedq5eqqA,5.0
Tanning,EHF8hnwsWES8lmedq5eqqA,5.0
Permanent Makeup,EHF8hnwsWES8lmedq5eqqA,5.0
Spray Tanning,EHF8hnwsWES8lmedq5eqqA,5.0
Waxing,EHF8hnwsWES8lmedq5eqqA,5.0
Cocktail Bars,G2okUNH-Jeks8hqJvSilcw,5.0
Bars,G2okUNH-Jeks8hqJvSilcw,5.0
Nightlife,G2okUNH-Jeks8hqJvSilcw,5.0
Coffee & Tea,G2okUNH-Jeks8hqJvSilcw,5.0
Food,G2okUNH-Jeks8hqJvSilcw,5.0
Venues & Event Spaces,G2okUNH-Jeks8hqJvSilcw,5.0
Event Planning & Services,G2okUNH-Jeks8hqJvSilcw,5.0
Jazz & Blues,G2okUNH-Jeks8hqJvSilcw,5.0
Arts & Entertainment,G2okUNH-Jeks8hqJvSilcw,5.0
Beauty & Spas,J1O2KJ57jnAZlsdaNQCyCQ,4.5
Shopping,J1O2KJ57jnAZlsdaNQCyCQ,4.5
Cosmetics & Beauty Supply,J1O2KJ57jnAZlsdaNQCyCQ,4.5
Bars,bkck675FsgpTWnnPWG8nTg,4.0
Nightlife,bkck675FsgpTWnnPWG8nTg,4.0
Sports Bars,bkck675FsgpTWnnPWG8nTg,4.0
Sporting Goods,NFTPkaT4-rgbbZlyF1b-0Q,5.0
Fashion,NFTPkaT4-rgbbZlyF1b-0Q,5.0
Shopping,NFTPkaT4-rgbbZlyF1b-0Q,5.0
Sports Wear,NFTPkaT4-rgbbZlyF1b-0Q,5.0
Restaurants,zAz_ROUOX0s6_Z7N3gqbHw,3.5
Diners,zAz_ROUOX0s6_Z7N3gqbHw,3.5
American (Traditional),zAz_ROUOX0s6_Z7N3gqbHw,3.5
Cafes,6F8BtCbhjXjvXTcdDQ968Q,4.5
Restaurants,6F8BtCbhjXjvXTcdDQ968Q,4.5
Internet Cafes,6F8BtCbhjXjvXTcdDQ968Q,4.5
Coffee & Tea,6F8BtCbhjXjvXTcdDQ968Q,4.5
Food,6F8BtCbhjXjvXTcdDQ968Q,4.5
Breakfast & Brunch,6F8BtCbhjXjvXTcdDQ968Q,4.5
Health & Medical,ydGYAh4B3sAlJaAKMlA88A,4.0
Diagnostic Imaging,ydGYAh4B3sAlJaAKMlA88A,4.0
Diagnostic Services,ydGYAh4B3sAlJaAKMlA88A,4.0
American (New),7b-4PtkVI_qZ76jp4rz8Bg,4.0
Sandwiches,7b-4PtkVI_qZ76jp4rz8Bg,4.0
Food,7b-4PtkVI_qZ76jp4rz8Bg,4.0
Restaurants,7b-4PtkVI_qZ76jp4rz8Bg,4.0
Street Vendors,7b-4PtkVI_qZ76jp4rz8Bg,4.0
Breakfast & Brunch,7b-4PtkVI_qZ76jp4rz8Bg,4.0
Landscaping,febc8b1aelZYgB-wTTWTyA,4.5
Contractors,febc8b1aelZYgB-wTTWTyA,4.5
Home Services,febc8b1aelZYgB-wTTWTyA,4.5
Masonry/Concrete,febc8b1aelZYgB-wTTWTyA,4.5
Patio Coverings,febc8b1aelZYgB-wTTWTyA,4.5
Fireplace Services,febc8b1aelZYgB-wTTWTyA,4.5
Sandwiches,UthNqQ_sNhHh8jBrdjVAoQ,2.5
Restaurants,UthNqQ_sNhHh8jBrdjVAoQ,2.5
Pizza,UthNqQ_sNhHh8jBrdjVAoQ,2.5
Hair Salons,pZLoTYFPhqTKU1Q5rqO4Ag,3.5
Beauty & Spas,pZLoTYFPhqTKU1Q5rqO4Ag,3.5
American (Traditional),--ZVrH2X2QXBFdCilbirsw,4.5
Restaurants,--ZVrH2X2QXBFdCilbirsw,4.5
Pizza,--ZVrH2X2QXBFdCilbirsw,4.5
Sandwiches,--ZVrH2X2QXBFdCilbirsw,4.5
Meat Shops,--ZVrH2X2QXBFdCilbirsw,4.5
Food,--ZVrH2X2QXBFdCilbirsw,4.5
Wraps,--ZVrH2X2QXBFdCilbirsw,4.5
Delis,--ZVrH2X2QXBFdCilbirsw,4.5
Specialty Food,--ZVrH2X2QXBFdCilbirsw,4.5
Salad,--ZVrH2X2QXBFdCilbirsw,4.5
Chinese,6UizqjvZhKZkQhHstXVPUg,2.5
Restaurants,6UizqjvZhKZkQhHstXVPUg,2.5
Veterinarians,LMvlMffji1NmNJ5o6HSw0Q,5.0
Pet Sitting,LMvlMffji1NmNJ5o6HSw0Q,5.0
Pets,LMvlMffji1NmNJ5o6HSw0Q,5.0
Pet Services,LMvlMffji1NmNJ5o6HSw0Q,5.0
Restaurants,jn7yLpUT9OvU0UMlCux8XA,3.5
Cocktail Bars,jn7yLpUT9OvU0UMlCux8XA,3.5
American (New),jn7yLpUT9OvU0UMlCux8XA,3.5
Bars,jn7yLpUT9OvU0UMlCux8XA,3.5
Hotels & Travel,jn7yLpUT9OvU0UMlCux8XA,3.5
Tapas/Small Plates,jn7yLpUT9OvU0UMlCux8XA,3.5
Hotels,jn7yLpUT9OvU0UMlCux8XA,3.5
Event Planning & Services,jn7yLpUT9OvU0UMlCux8XA,3.5
Nightlife,jn7yLpUT9OvU0UMlCux8XA,3.5
Seafood,jn7yLpUT9OvU0UMlCux8XA,3.5
Restaurants,7crp8LZA4HbkMAKyh8Wcdg,2.5
Pizza,7crp8LZA4HbkMAKyh8Wcdg,2.5
Restaurants,ihXHRu99MxQDiy_p1FKqhQ,4.5
Pizza,ihXHRu99MxQDiy_p1FKqhQ,4.5
Restaurants,C0j0V6dtOK2Q0OZLTs-Y3g,2.5
Fast Food,C0j0V6dtOK2Q0OZLTs-Y3g,2.5
Burgers,C0j0V6dtOK2Q0OZLTs-Y3g,2.5
Restaurants,DK7buvGqeO9p3L7F7JiaGg,2.5
Italian,DK7buvGqeO9p3L7F7JiaGg,2.5
Pizza,DK7buvGqeO9p3L7F7JiaGg,2.5
Pharmacy,TQaaqBvMzisryjayfX4XWQ,2.0
Food,TQaaqBvMzisryjayfX4XWQ,2.0
Shopping,TQaaqBvMzisryjayfX4XWQ,2.0
Health & Medical,TQaaqBvMzisryjayfX4XWQ,2.0
Convenience Stores,TQaaqBvMzisryjayfX4XWQ,2.0
Drugstores,TQaaqBvMzisryjayfX4XWQ,2.0
Restaurants,wXmgk4I18DRFarkqHulYFg,1.0
Food,wXmgk4I18DRFarkqHulYFg,1.0
Beverage Store,wXmgk4I18DRFarkqHulYFg,1.0
Pizza,wXmgk4I18DRFarkqHulYFg,1.0
Italian,wXmgk4I18DRFarkqHulYFg,1.0
Permanent Makeup,OrdUPhjVHgoZRpkIQVqCAw,4.0
Beauty & Spas,OrdUPhjVHgoZRpkIQVqCAw,4.0
Eyelash Service,OrdUPhjVHgoZRpkIQVqCAw,4.0
Skin Care,OrdUPhjVHgoZRpkIQVqCAw,4.0
Medical Spas,OrdUPhjVHgoZRpkIQVqCAw,4.0
Health & Medical,OrdUPhjVHgoZRpkIQVqCAw,4.0
Active Life,Lj-IAHqWRKMw3kVqJmcQkg,5.0
Fitness & Instruction,Lj-IAHqWRKMw3kVqJmcQkg,5.0
Martial Arts,Lj-IAHqWRKMw3kVqJmcQkg,5.0
Eyelash Service,cQpYkIBYTjLI-fdgHvMc_w,4.5
Skin Care,cQpYkIBYTjLI-fdgHvMc_w,4.5
Beauty & Spas,cQpYkIBYTjLI-fdgHvMc_w,4.5
Hair Salons,cQpYkIBYTjLI-fdgHvMc_w,4.5
Grout Services,1gA55OrRqilUot7NBBsd0Q,4.5
Local Services,1gA55OrRqilUot7NBBsd0Q,4.5
Home Cleaning,1gA55OrRqilUot7NBBsd0Q,4.5
Flooring,1gA55OrRqilUot7NBBsd0Q,4.5
Tiling,1gA55OrRqilUot7NBBsd0Q,4.5
Carpet Cleaning,1gA55OrRqilUot7NBBsd0Q,4.5
Home Services,1gA55OrRqilUot7NBBsd0Q,4.5
Hotels & Travel,Nohe0fLhideBvOBS_iTLjA,4.5
Event Planning & Services,Nohe0fLhideBvOBS_iTLjA,4.5
Hotels,Nohe0fLhideBvOBS_iTLjA,4.5
Venues & Event Spaces,Nohe0fLhideBvOBS_iTLjA,4.5
Shopping,smKLreTouMRNVoa1ocP5TA,5.0
Used,smKLreTouMRNVoa1ocP5TA,5.0
Vintage & Consignment,smKLreTouMRNVoa1ocP5TA,5.0
Accessories,smKLreTouMRNVoa1ocP5TA,5.0
Leather Goods,smKLreTouMRNVoa1ocP5TA,5.0
Fashion,smKLreTouMRNVoa1ocP5TA,5.0
Luggage,smKLreTouMRNVoa1ocP5TA,5.0
American (Traditional),Rfm8upoRKXQACvtjk2S6KQ,3.0
Seafood,Rfm8upoRKXQACvtjk2S6KQ,3.0
Restaurants,Rfm8upoRKXQACvtjk2S6KQ,3.0
Restaurants,buJQ6k-bLrycLwbB5Xp5YQ,4.5
Chinese,buJQ6k-bLrycLwbB5Xp5YQ,4.5
Grocery,1515SMnG49GnvhW4T4FvPw,4.0
Food,1515SMnG49GnvhW4T4FvPw,4.0
Yelp Events,9pwzHmhCpgJwfaIP9jWoCg,5.0
Local Flavor,9pwzHmhCpgJwfaIP9jWoCg,5.0
Health & Medical,MldkmlfuX3eqPnC_o_GjIw,2.0
Doctors,MldkmlfuX3eqPnC_o_GjIw,2.0
